sample_id,source_form,synthetic_image,ground_truth_mask,anomaly_type,label,mask_pixels,raw_anomaly_score,anomaly_score_0_100
synthetic_form_00389,n02-109,data\synthetic_form_anomalies\images\synthetic_form_00389.png,data\synthetic_form_anomalies\masks\synthetic_form_00389_mask.png,blur,1,14069,0.6839333,26.41875
synthetic_form_00390,k07-125,data\synthetic_form_anomalies\images\synthetic_form_00390.png,data\synthetic_form_anomalies\masks\synthetic_form_00390_mask.png,thickening,1,6643,1.3000187,66.999855
synthetic_form_00391,m04-251,data\synthetic_form_anomalies\images\synthetic_form_00391.png,data\synthetic_form_anomalies\masks\synthetic_form_00391_mask.png,dropout,1,2995,0.98406327,46.1881
synthetic_form_00392,m02-083,data\synthetic_form_anomalies\images\synthetic_form_00392.png,data\synthetic_form_anomalies\masks\synthetic_form_00392_mask.png,blur,1,20882,0.66500205,25.171762
synthetic_form_00393,m06-019,data\synthetic_form_anomalies\images\synthetic_form_00393.png,data\synthetic_form_anomalies\masks\synthetic_form_00393_mask.png,dropout,1,12000,0.61573666,21.926687
synthetic_form_00394,e07-061,data\synthetic_form_anomalies\images\synthetic_form_00394.png,data\synthetic_form_anomalies\masks\synthetic_form_00394_mask.png,thinning,1,1852,0.8835212,39.565464
synthetic_form_00395,g06-037h,data\synthetic_form_anomalies\images\synthetic_form_00395.png,data\synthetic_form_anomalies\masks\synthetic_form_00395_mask.png,blur,1,2849,0.63880765,23.446358
synthetic_form_00396,m01-079,data\synthetic_form_anomalies\images\synthetic_form_00396.png,data\synthetic_form_anomalies\masks\synthetic_form_00396_mask.png,blur,1,6318,0.37892625,6.328156
synthetic_form_00397,g06-026g,data\synthetic_form_anomalies\images\synthetic_form_00397.png,data\synthetic_form_anomalies\masks\synthetic_form_00397_mask.png,thickening,1,21281,0.68173176,26.273737
synthetic_form_00398,d05-040,data\synthetic_form_anomalies\images\synthetic_form_00398.png,data\synthetic_form_anomalies\masks\synthetic_form_00398_mask.png,dropout,1,1349,0.9296128,42.601482
synthetic_form_00399,d06-046,data\synthetic_form_anomalies\images\synthetic_form_00399.png,data\synthetic_form_anomalies\masks\synthetic_form_00399_mask.png,blur,1,5461,0.7558734,31.157393
synthetic_form_00400,g06-011k,data\synthetic_form_anomalies\images\synthetic_form_00400.png,data\synthetic_form_anomalies\masks\synthetic_form_00400_mask.png,blur,1,2867,0.61410064,21.818924
synthetic_form_00401,l01-199,data\synthetic_form_anomalies\images\synthetic_form_00401.png,data\synthetic_form_anomalies\masks\synthetic_form_00401_mask.png,dropout,1,4156,0.9913137,46.66568
synthetic_form_00402,j01-042,data\synthetic_form_anomalies\images\synthetic_form_00402.png,data\synthetic_form_anomalies\masks\synthetic_form_00402_mask.png,dropout,1,1343,0.5712664,18.997465
synthetic_form_00403,a01-087u,data\synthetic_form_anomalies\images\synthetic_form_00403.png,data\synthetic_form_anomalies\masks\synthetic_form_00403_mask.png,dropout,1,13260,1.2199217,61.723923
synthetic_form_00404,d05-025,data\synthetic_form_anomalies\images\synthetic_form_00404.png,data\synthetic_form_anomalies\masks\synthetic_form_00404_mask.png,thickening,1,4412,0.69897556,27.409575
synthetic_form_00405,e04-068,data\synthetic_form_anomalies\images\synthetic_form_00405.png,data\synthetic_form_anomalies\masks\synthetic_form_00405_mask.png,blur,1,9663,1.2915906,66.4447
synthetic_form_00406,k02-029,data\synthetic_form_anomalies\images\synthetic_form_00406.png,data\synthetic_form_anomalies\masks\synthetic_form_00406_mask.png,dropout,1,5297,1.6276143,88.57835
synthetic_form_00407,b05-045,data\synthetic_form_anomalies\images\synthetic_form_00407.png,data\synthetic_form_anomalies\masks\synthetic_form_00407_mask.png,dropout,1,6038,0.702084,27.614325
synthetic_form_00408,g04-011,data\synthetic_form_anomalies\images\synthetic_form_00408.png,data\synthetic_form_anomalies\masks\synthetic_form_00408_mask.png,thinning,1,2851,0.73582476,29.836803
synthetic_form_00409,k04-079,data\synthetic_form_anomalies\images\synthetic_form_00409.png,data\synthetic_form_anomalies\masks\synthetic_form_00409_mask.png,dropout,1,2846,0.8307578,36.089973
synthetic_form_00410,k04-050,data\synthetic_form_anomalies\images\synthetic_form_00410.png,data\synthetic_form_anomalies\masks\synthetic_form_00410_mask.png,thickening,1,13541,0.6628995,25.033272
synthetic_form_00411,a06-152,data\synthetic_form_anomalies\images\synthetic_form_00411.png,data\synthetic_form_anomalies\masks\synthetic_form_00411_mask.png,blur,1,4847,0.83430123,36.32338
synthetic_form_00412,b06-036,data\synthetic_form_anomalies\images\synthetic_form_00412.png,data\synthetic_form_anomalies\masks\synthetic_form_00412_mask.png,dropout,1,23017,0.45731273,11.491417
synthetic_form_00413,h07-030,data\synthetic_form_anomalies\images\synthetic_form_00413.png,data\synthetic_form_anomalies\masks\synthetic_form_00413_mask.png,thinning,1,3857,0.86575866,38.39546
synthetic_form_00414,h01-014,data\synthetic_form_anomalies\images\synthetic_form_00414.png,data\synthetic_form_anomalies\masks\synthetic_form_00414_mask.png,thinning,1,1358,0.5659433,18.646835
synthetic_form_00415,m01-160,data\synthetic_form_anomalies\images\synthetic_form_00415.png,data\synthetic_form_anomalies\masks\synthetic_form_00415_mask.png,blur,1,4254,0.56742793,18.744627
synthetic_form_00416,l04-174,data\synthetic_form_anomalies\images\synthetic_form_00416.png,data\synthetic_form_anomalies\masks\synthetic_form_00416_mask.png,dropout,1,5879,0.9684192,45.157635
synthetic_form_00417,p03-047,data\synthetic_form_anomalies\images\synthetic_form_00417.png,data\synthetic_form_anomalies\masks\synthetic_form_00417_mask.png,blur,1,5782,0.9734814,45.49108
synthetic_form_00418,f07-006,data\synthetic_form_anomalies\images\synthetic_form_00418.png,data\synthetic_form_anomalies\masks\synthetic_form_00418_mask.png,blur,1,15682,0.92208767,42.105812
synthetic_form_00419,r02-013,data\synthetic_form_anomalies\images\synthetic_form_00419.png,data\synthetic_form_anomalies\masks\synthetic_form_00419_mask.png,dropout,1,4917,0.913623,41.54825
synthetic_form_00420,e01-086,data\synthetic_form_anomalies\images\synthetic_form_00420.png,data\synthetic_form_anomalies\masks\synthetic_form_00420_mask.png,thickening,1,2797,0.69724965,27.29589
synthetic_form_00421,h02-035,data\synthetic_form_anomalies\images\synthetic_form_00421.png,data\synthetic_form_anomalies\masks\synthetic_form_00421_mask.png,dropout,1,23304,1.1602168,57.79121
synthetic_form_00422,b06-064,data\synthetic_form_anomalies\images\synthetic_form_00422.png,data\synthetic_form_anomalies\masks\synthetic_form_00422_mask.png,thickening,1,3852,0.9806319,45.962074
synthetic_form_00423,p02-115,data\synthetic_form_anomalies\images\synthetic_form_00423.png,data\synthetic_form_anomalies\masks\synthetic_form_00423_mask.png,dropout,1,4411,0.5552961,17.945513
synthetic_form_00424,f02-040,data\synthetic_form_anomalies\images\synthetic_form_00424.png,data\synthetic_form_anomalies\masks\synthetic_form_00424_mask.png,thinning,1,5886,0.8967127,40.43438
synthetic_form_00425,h07-033a,data\synthetic_form_anomalies\images\synthetic_form_00425.png,data\synthetic_form_anomalies\masks\synthetic_form_00425_mask.png,thinning,1,6845,0.86441946,38.307247
synthetic_form_00426,k07-059a,data\synthetic_form_anomalies\images\synthetic_form_00426.png,data\synthetic_form_anomalies\masks\synthetic_form_00426_mask.png,dropout,1,22206,1.1391451,56.403233
synthetic_form_00427,f02-040,data\synthetic_form_anomalies\images\synthetic_form_00427.png,data\synthetic_form_anomalies\masks\synthetic_form_00427_mask.png,blur,1,20681,0.91593283,41.700394
synthetic_form_00428,k04-005,data\synthetic_form_anomalies\images\synthetic_form_00428.png,data\synthetic_form_anomalies\masks\synthetic_form_00428_mask.png,dropout,1,7610,0.7253579,29.14736
synthetic_form_00429,c04-000,data\synthetic_form_anomalies\images\synthetic_form_00429.png,data\synthetic_form_anomalies\masks\synthetic_form_00429_mask.png,blur,1,10420,1.133456,56.028492
synthetic_form_00430,d01-118,data\synthetic_form_anomalies\images\synthetic_form_00430.png,data\synthetic_form_anomalies\masks\synthetic_form_00430_mask.png,thinning,1,8525,0.33816597,3.6433053
synthetic_form_00431,f04-004,data\synthetic_form_anomalies\images\synthetic_form_00431.png,data\synthetic_form_anomalies\masks\synthetic_form_00431_mask.png,blur,1,11619,0.40531927,8.066646
synthetic_form_00432,e04-132,data\synthetic_form_anomalies\images\synthetic_form_00432.png,data\synthetic_form_anomalies\masks\synthetic_form_00432_mask.png,dropout,1,11933,0.61782914,22.064518
synthetic_form_00433,g06-018p,data\synthetic_form_anomalies\images\synthetic_form_00433.png,data\synthetic_form_anomalies\masks\synthetic_form_00433_mask.png,blur,1,3742,0.9187767,41.887714
synthetic_form_00434,a02-086,data\synthetic_form_anomalies\images\synthetic_form_00434.png,data\synthetic_form_anomalies\masks\synthetic_form_00434_mask.png,blur,1,10875,0.9107839,41.36124
synthetic_form_00435,g06-047k,data\synthetic_form_anomalies\images\synthetic_form_00435.png,data\synthetic_form_anomalies\masks\synthetic_form_00435_mask.png,thinning,1,5231,0.6873852,26.646126
synthetic_form_00436,k02-067,data\synthetic_form_anomalies\images\synthetic_form_00436.png,data\synthetic_form_anomalies\masks\synthetic_form_00436_mask.png,thinning,1,5709,0.78468406,33.055134
synthetic_form_00437,m02-066,data\synthetic_form_anomalies\images\synthetic_form_00437.png,data\synthetic_form_anomalies\masks\synthetic_form_00437_mask.png,thinning,1,5603,0.7330183,29.651943
synthetic_form_00438,n04-015,data\synthetic_form_anomalies\images\synthetic_form_00438.png,data\synthetic_form_anomalies\masks\synthetic_form_00438_mask.png,thinning,1,1505,0.5582472,18.139898
synthetic_form_00439,b01-023,data\synthetic_form_anomalies\images\synthetic_form_00439.png,data\synthetic_form_anomalies\masks\synthetic_form_00439_mask.png,thickening,1,10056,0.40894508,8.305475
synthetic_form_00440,b05-074,data\synthetic_form_anomalies\images\synthetic_form_00440.png,data\synthetic_form_anomalies\masks\synthetic_form_00440_mask.png,dropout,1,7161,1.0349578,49.540485
synthetic_form_00441,n02-016,data\synthetic_form_anomalies\images\synthetic_form_00441.png,data\synthetic_form_anomalies\masks\synthetic_form_00441_mask.png,blur,1,3563,0.58331877,19.791346
synthetic_form_00442,f04-035,data\synthetic_form_anomalies\images\synthetic_form_00442.png,data\synthetic_form_anomalies\masks\synthetic_form_00442_mask.png,thickening,1,3552,1.287324,66.163666
synthetic_form_00443,l01-129,data\synthetic_form_anomalies\images\synthetic_form_00443.png,data\synthetic_form_anomalies\masks\synthetic_form_00443_mask.png,thinning,1,7854,1.320185,68.32819
synthetic_form_00444,c03-021d,data\synthetic_form_anomalies\images\synthetic_form_00444.png,data\synthetic_form_anomalies\masks\synthetic_form_00444_mask.png,dropout,1,18639,0.77664554,32.525642
synthetic_form_00445,c03-094a,data\synthetic_form_anomalies\images\synthetic_form_00445.png,data\synthetic_form_anomalies\masks\synthetic_form_00445_mask.png,blur,1,1762,0.9147533,41.6227
synthetic_form_00446,l01-000,data\synthetic_form_anomalies\images\synthetic_form_00446.png,data\synthetic_form_anomalies\masks\synthetic_form_00446_mask.png,blur,1,5617,1.027411,49.04338
synthetic_form_00447,g06-093,data\synthetic_form_anomalies\images\synthetic_form_00447.png,data\synthetic_form_anomalies\masks\synthetic_form_00447_mask.png,thinning,1,5331,0.875264,39.021564
synthetic_form_00448,e02-094,data\synthetic_form_anomalies\images\synthetic_form_00448.png,data\synthetic_form_anomalies\masks\synthetic_form_00448_mask.png,blur,1,11053,0.63987935,23.516949
synthetic_form_00449,c02-089,data\synthetic_form_anomalies\images\synthetic_form_00449.png,data\synthetic_form_anomalies\masks\synthetic_form_00449_mask.png,thinning,1,3857,0.91034013,41.33201
synthetic_form_00450,r03-065,data\synthetic_form_anomalies\images\synthetic_form_00450.png,data\synthetic_form_anomalies\masks\synthetic_form_00450_mask.png,thinning,1,6073,0.72567356,29.168152
synthetic_form_00451,m01-125,data\synthetic_form_anomalies\images\synthetic_form_00451.png,data\synthetic_form_anomalies\masks\synthetic_form_00451_mask.png,dropout,1,1089,0.8464436,37.123184
synthetic_form_00452,j01-045,data\synthetic_form_anomalies\images\synthetic_form_00452.png,data\synthetic_form_anomalies\masks\synthetic_form_00452_mask.png,thickening,1,8223,0.91072464,41.357334
synthetic_form_00453,b06-004,data\synthetic_form_anomalies\images\synthetic_form_00453.png,data\synthetic_form_anomalies\masks\synthetic_form_00453_mask.png,thickening,1,3462,1.036094,49.615322
synthetic_form_00454,g06-011j,data\synthetic_form_anomalies\images\synthetic_form_00454.png,data\synthetic_form_anomalies\masks\synthetic_form_00454_mask.png,blur,1,5381,0.89402044,40.257042
synthetic_form_00455,e07-098,data\synthetic_form_anomalies\images\synthetic_form_00455.png,data\synthetic_form_anomalies\masks\synthetic_form_00455_mask.png,thickening,1,10846,0.9782969,45.80827
synthetic_form_00456,n02-028,data\synthetic_form_anomalies\images\synthetic_form_00456.png,data\synthetic_form_anomalies\masks\synthetic_form_00456_mask.png,thickening,1,8404,0.9073322,41.133877
synthetic_form_00457,b04-026,data\synthetic_form_anomalies\images\synthetic_form_00457.png,data\synthetic_form_anomalies\masks\synthetic_form_00457_mask.png,dropout,1,2901,0.70853645,28.039343
synthetic_form_00458,n06-123,data\synthetic_form_anomalies\images\synthetic_form_00458.png,data\synthetic_form_anomalies\masks\synthetic_form_00458_mask.png,thickening,1,4125,0.5605633,18.29246
synthetic_form_00459,e06-070,data\synthetic_form_anomalies\images\synthetic_form_00459.png,data\synthetic_form_anomalies\masks\synthetic_form_00459_mask.png,thinning,1,5827,0.8686126,38.583443
synthetic_form_00460,h02-019,data\synthetic_form_anomalies\images\synthetic_form_00460.png,data\synthetic_form_anomalies\masks\synthetic_form_00460_mask.png,blur,1,30041,0.33572307,3.4823935
synthetic_form_00461,g06-037h,data\synthetic_form_anomalies\images\synthetic_form_00461.png,data\synthetic_form_anomalies\masks\synthetic_form_00461_mask.png,thinning,1,7021,0.6452876,23.873184
synthetic_form_00462,n04-190,data\synthetic_form_anomalies\images\synthetic_form_00462.png,data\synthetic_form_anomalies\masks\synthetic_form_00462_mask.png,dropout,1,1642,0.6228924,22.39803
synthetic_form_00463,j06-005,data\synthetic_form_anomalies\images\synthetic_form_00463.png,data\synthetic_form_anomalies\masks\synthetic_form_00463_mask.png,thickening,1,3825,0.65803087,24.712578
synthetic_form_00464,k04-017,data\synthetic_form_anomalies\images\synthetic_form_00464.png,data\synthetic_form_anomalies\masks\synthetic_form_00464_mask.png,thinning,1,1494,0.75611514,31.173319
synthetic_form_00465,f04-087,data\synthetic_form_anomalies\images\synthetic_form_00465.png,data\synthetic_form_anomalies\masks\synthetic_form_00465_mask.png,thinning,1,3379,1.5151339,81.169334
synthetic_form_00466,a06-075,data\synthetic_form_anomalies\images\synthetic_form_00466.png,data\synthetic_form_anomalies\masks\synthetic_form_00466_mask.png,dropout,1,1473,0.93869185,43.19952
synthetic_form_00467,b05-017,data\synthetic_form_anomalies\images\synthetic_form_00467.png,data\synthetic_form_anomalies\masks\synthetic_form_00467_mask.png,thickening,1,6386,0.6642454,25.121923
synthetic_form_00468,g07-022a,data\synthetic_form_anomalies\images\synthetic_form_00468.png,data\synthetic_form_anomalies\masks\synthetic_form_00468_mask.png,dropout,1,4430,0.87142855,38.768925
synthetic_form_00469,d06-107,data\synthetic_form_anomalies\images\synthetic_form_00469.png,data\synthetic_form_anomalies\masks\synthetic_form_00469_mask.png,thickening,1,3334,0.9970436,47.043106
synthetic_form_00470,g06-042g,data\synthetic_form_anomalies\images\synthetic_form_00470.png,data\synthetic_form_anomalies\masks\synthetic_form_00470_mask.png,thickening,1,5766,0.61553997,21.913733
synthetic_form_00471,h01-000,data\synthetic_form_anomalies\images\synthetic_form_00471.png,data\synthetic_form_anomalies\masks\synthetic_form_00471_mask.png,thinning,1,9002,0.8343215,36.324715
synthetic_form_00472,m04-251,data\synthetic_form_anomalies\images\synthetic_form_00472.png,data\synthetic_form_anomalies\masks\synthetic_form_00472_mask.png,dropout,1,2819,0.99014777,46.58888
synthetic_form_00473,g04-108,data\synthetic_form_anomalies\images\synthetic_form_00473.png,data\synthetic_form_anomalies\masks\synthetic_form_00473_mask.png,thinning,1,3076,1.085832,52.891533
synthetic_form_00474,b04-026,data\synthetic_form_anomalies\images\synthetic_form_00474.png,data\synthetic_form_anomalies\masks\synthetic_form_00474_mask.png,thinning,1,21554,0.7125948,28.306665
synthetic_form_00475,a01-007x,data\synthetic_form_anomalies\images\synthetic_form_00475.png,data\synthetic_form_anomalies\masks\synthetic_form_00475_mask.png,dropout,1,2060,0.6293,22.820095
synthetic_form_00476,n04-068,data\synthetic_form_anomalies\images\synthetic_form_00476.png,data\synthetic_form_anomalies\masks\synthetic_form_00476_mask.png,thinning,1,6014,0.7597236,31.411003
