sample_id,source_form,synthetic_image,ground_truth_mask,anomaly_type,label,mask_pixels
synthetic_form_00830,j04-015,data\synthetic_form_anomalies\images\synthetic_form_00830.png,data\synthetic_form_anomalies\masks\synthetic_form_00830_mask.png,thickening,1,3625
synthetic_form_00831,n02-154,data\synthetic_form_anomalies\images\synthetic_form_00831.png,data\synthetic_form_anomalies\masks\synthetic_form_00831_mask.png,dropout,1,12523
synthetic_form_00832,b06-071,data\synthetic_form_anomalies\images\synthetic_form_00832.png,data\synthetic_form_anomalies\masks\synthetic_form_00832_mask.png,thickening,1,5803
synthetic_form_00833,c02-012,data\synthetic_form_anomalies\images\synthetic_form_00833.png,data\synthetic_form_anomalies\masks\synthetic_form_00833_mask.png,dropout,1,2360
synthetic_form_00834,c03-000f,data\synthetic_form_anomalies\images\synthetic_form_00834.png,data\synthetic_form_anomalies\masks\synthetic_form_00834_mask.png,blur,1,21260
synthetic_form_00835,d05-025,data\synthetic_form_anomalies\images\synthetic_form_00835.png,data\synthetic_form_anomalies\masks\synthetic_form_00835_mask.png,thinning,1,2747
synthetic_form_00836,g06-026p,data\synthetic_form_anomalies\images\synthetic_form_00836.png,data\synthetic_form_anomalies\masks\synthetic_form_00836_mask.png,dropout,1,9636
synthetic_form_00837,l01-111,data\synthetic_form_anomalies\images\synthetic_form_00837.png,data\synthetic_form_anomalies\masks\synthetic_form_00837_mask.png,dropout,1,2126
synthetic_form_00838,f03-182,data\synthetic_form_anomalies\images\synthetic_form_00838.png,data\synthetic_form_anomalies\masks\synthetic_form_00838_mask.png,thickening,1,9014
synthetic_form_00839,g06-037b(1),data\synthetic_form_anomalies\images\synthetic_form_00839.png,data\synthetic_form_anomalies\masks\synthetic_form_00839_mask.png,thickening,1,14265
synthetic_form_00840,m01-026,data\synthetic_form_anomalies\images\synthetic_form_00840.png,data\synthetic_form_anomalies\masks\synthetic_form_00840_mask.png,thinning,1,6358
synthetic_form_00841,f07-046b,data\synthetic_form_anomalies\images\synthetic_form_00841.png,data\synthetic_form_anomalies\masks\synthetic_form_00841_mask.png,thinning,1,6652
synthetic_form_00842,f07-009,data\synthetic_form_anomalies\images\synthetic_form_00842.png,data\synthetic_form_anomalies\masks\synthetic_form_00842_mask.png,dropout,1,20566
synthetic_form_00843,p03-181,data\synthetic_form_anomalies\images\synthetic_form_00843.png,data\synthetic_form_anomalies\masks\synthetic_form_00843_mask.png,thickening,1,8720
synthetic_form_00844,n02-109,data\synthetic_form_anomalies\images\synthetic_form_00844.png,data\synthetic_form_anomalies\masks\synthetic_form_00844_mask.png,blur,1,5785
synthetic_form_00845,m04-113,data\synthetic_form_anomalies\images\synthetic_form_00845.png,data\synthetic_form_anomalies\masks\synthetic_form_00845_mask.png,blur,1,9309
synthetic_form_00846,p02-131,data\synthetic_form_anomalies\images\synthetic_form_00846.png,data\synthetic_form_anomalies\masks\synthetic_form_00846_mask.png,dropout,1,4544
synthetic_form_00847,b06-004,data\synthetic_form_anomalies\images\synthetic_form_00847.png,data\synthetic_form_anomalies\masks\synthetic_form_00847_mask.png,thickening,1,9438
synthetic_form_00848,m01-125,data\synthetic_form_anomalies\images\synthetic_form_00848.png,data\synthetic_form_anomalies\masks\synthetic_form_00848_mask.png,dropout,1,7416
synthetic_form_00849,c06-095,data\synthetic_form_anomalies\images\synthetic_form_00849.png,data\synthetic_form_anomalies\masks\synthetic_form_00849_mask.png,blur,1,4291
synthetic_form_00850,b01-118,data\synthetic_form_anomalies\images\synthetic_form_00850.png,data\synthetic_form_anomalies\masks\synthetic_form_00850_mask.png,thickening,1,2889
synthetic_form_00851,g07-000a,data\synthetic_form_anomalies\images\synthetic_form_00851.png,data\synthetic_form_anomalies\masks\synthetic_form_00851_mask.png,thinning,1,10374
synthetic_form_00852,a01-011,data\synthetic_form_anomalies\images\synthetic_form_00852.png,data\synthetic_form_anomalies\masks\synthetic_form_00852_mask.png,dropout,1,21207
synthetic_form_00853,h07-066b,data\synthetic_form_anomalies\images\synthetic_form_00853.png,data\synthetic_form_anomalies\masks\synthetic_form_00853_mask.png,thinning,1,21344
synthetic_form_00854,b01-057,data\synthetic_form_anomalies\images\synthetic_form_00854.png,data\synthetic_form_anomalies\masks\synthetic_form_00854_mask.png,blur,1,17255
synthetic_form_00855,h07-044a,data\synthetic_form_anomalies\images\synthetic_form_00855.png,data\synthetic_form_anomalies\masks\synthetic_form_00855_mask.png,thinning,1,9405
synthetic_form_00856,g06-026e,data\synthetic_form_anomalies\images\synthetic_form_00856.png,data\synthetic_form_anomalies\masks\synthetic_form_00856_mask.png,thinning,1,4733
synthetic_form_00857,g06-037b,data\synthetic_form_anomalies\images\synthetic_form_00857.png,data\synthetic_form_anomalies\masks\synthetic_form_00857_mask.png,blur,1,6273
synthetic_form_00858,p03-096,data\synthetic_form_anomalies\images\synthetic_form_00858.png,data\synthetic_form_anomalies\masks\synthetic_form_00858_mask.png,thinning,1,7546
synthetic_form_00859,m03-095,data\synthetic_form_anomalies\images\synthetic_form_00859.png,data\synthetic_form_anomalies\masks\synthetic_form_00859_mask.png,thinning,1,2786
synthetic_form_00860,h07-040b,data\synthetic_form_anomalies\images\synthetic_form_00860.png,data\synthetic_form_anomalies\masks\synthetic_form_00860_mask.png,thickening,1,7521
synthetic_form_00861,k07-077,data\synthetic_form_anomalies\images\synthetic_form_00861.png,data\synthetic_form_anomalies\masks\synthetic_form_00861_mask.png,dropout,1,11891
synthetic_form_00862,n04-075,data\synthetic_form_anomalies\images\synthetic_form_00862.png,data\synthetic_form_anomalies\masks\synthetic_form_00862_mask.png,thickening,1,12830
synthetic_form_00863,b01-094,data\synthetic_form_anomalies\images\synthetic_form_00863.png,data\synthetic_form_anomalies\masks\synthetic_form_00863_mask.png,thickening,1,6119
synthetic_form_00864,a03-071,data\synthetic_form_anomalies\images\synthetic_form_00864.png,data\synthetic_form_anomalies\masks\synthetic_form_00864_mask.png,blur,1,9712
synthetic_form_00865,n06-074,data\synthetic_form_anomalies\images\synthetic_form_00865.png,data\synthetic_form_anomalies\masks\synthetic_form_00865_mask.png,blur,1,3954
synthetic_form_00866,c04-139,data\synthetic_form_anomalies\images\synthetic_form_00866.png,data\synthetic_form_anomalies\masks\synthetic_form_00866_mask.png,blur,1,4452
synthetic_form_00867,g06-050o,data\synthetic_form_anomalies\images\synthetic_form_00867.png,data\synthetic_form_anomalies\masks\synthetic_form_00867_mask.png,thinning,1,26512
synthetic_form_00868,d04-117,data\synthetic_form_anomalies\images\synthetic_form_00868.png,data\synthetic_form_anomalies\masks\synthetic_form_00868_mask.png,thickening,1,4039
synthetic_form_00869,g06-018a,data\synthetic_form_anomalies\images\synthetic_form_00869.png,data\synthetic_form_anomalies\masks\synthetic_form_00869_mask.png,thickening,1,4751
synthetic_form_00870,r06-044,data\synthetic_form_anomalies\images\synthetic_form_00870.png,data\synthetic_form_anomalies\masks\synthetic_form_00870_mask.png,dropout,1,12289
synthetic_form_00871,d01-123,data\synthetic_form_anomalies\images\synthetic_form_00871.png,data\synthetic_form_anomalies\masks\synthetic_form_00871_mask.png,thinning,1,17352
synthetic_form_00872,e06-049,data\synthetic_form_anomalies\images\synthetic_form_00872.png,data\synthetic_form_anomalies\masks\synthetic_form_00872_mask.png,thinning,1,3470
synthetic_form_00873,r03-050,data\synthetic_form_anomalies\images\synthetic_form_00873.png,data\synthetic_form_anomalies\masks\synthetic_form_00873_mask.png,thickening,1,1939
synthetic_form_00874,e04-038,data\synthetic_form_anomalies\images\synthetic_form_00874.png,data\synthetic_form_anomalies\masks\synthetic_form_00874_mask.png,thinning,1,3454
synthetic_form_00875,a01-014,data\synthetic_form_anomalies\images\synthetic_form_00875.png,data\synthetic_form_anomalies\masks\synthetic_form_00875_mask.png,thickening,1,3678
synthetic_form_00876,f04-046,data\synthetic_form_anomalies\images\synthetic_form_00876.png,data\synthetic_form_anomalies\masks\synthetic_form_00876_mask.png,blur,1,5138
synthetic_form_00877,h06-000,data\synthetic_form_anomalies\images\synthetic_form_00877.png,data\synthetic_form_anomalies\masks\synthetic_form_00877_mask.png,thickening,1,2261
synthetic_form_00878,f04-007,data\synthetic_form_anomalies\images\synthetic_form_00878.png,data\synthetic_form_anomalies\masks\synthetic_form_00878_mask.png,thickening,1,1837
synthetic_form_00879,c02-035,data\synthetic_form_anomalies\images\synthetic_form_00879.png,data\synthetic_form_anomalies\masks\synthetic_form_00879_mask.png,dropout,1,8826
synthetic_form_00880,a06-095,data\synthetic_form_anomalies\images\synthetic_form_00880.png,data\synthetic_form_anomalies\masks\synthetic_form_00880_mask.png,blur,1,5383
synthetic_form_00881,f07-006,data\synthetic_form_anomalies\images\synthetic_form_00881.png,data\synthetic_form_anomalies\masks\synthetic_form_00881_mask.png,dropout,1,3068
synthetic_form_00882,k07-063a,data\synthetic_form_anomalies\images\synthetic_form_00882.png,data\synthetic_form_anomalies\masks\synthetic_form_00882_mask.png,blur,1,861
synthetic_form_00883,g06-050a,data\synthetic_form_anomalies\images\synthetic_form_00883.png,data\synthetic_form_anomalies\masks\synthetic_form_00883_mask.png,thinning,1,13943
synthetic_form_00884,n04-213,data\synthetic_form_anomalies\images\synthetic_form_00884.png,data\synthetic_form_anomalies\masks\synthetic_form_00884_mask.png,thickening,1,5938
synthetic_form_00885,d07-085,data\synthetic_form_anomalies\images\synthetic_form_00885.png,data\synthetic_form_anomalies\masks\synthetic_form_00885_mask.png,thickening,1,6273
synthetic_form_00886,g04-088,data\synthetic_form_anomalies\images\synthetic_form_00886.png,data\synthetic_form_anomalies\masks\synthetic_form_00886_mask.png,dropout,1,9108
synthetic_form_00887,h04-055,data\synthetic_form_anomalies\images\synthetic_form_00887.png,data\synthetic_form_anomalies\masks\synthetic_form_00887_mask.png,blur,1,6702
synthetic_form_00888,h07-084,data\synthetic_form_anomalies\images\synthetic_form_00888.png,data\synthetic_form_anomalies\masks\synthetic_form_00888_mask.png,thickening,1,7016
synthetic_form_00889,a04-059,data\synthetic_form_anomalies\images\synthetic_form_00889.png,data\synthetic_form_anomalies\masks\synthetic_form_00889_mask.png,dropout,1,15532
synthetic_form_00890,b01-057,data\synthetic_form_anomalies\images\synthetic_form_00890.png,data\synthetic_form_anomalies\masks\synthetic_form_00890_mask.png,thickening,1,7667
synthetic_form_00891,n06-123,data\synthetic_form_anomalies\images\synthetic_form_00891.png,data\synthetic_form_anomalies\masks\synthetic_form_00891_mask.png,blur,1,9544
synthetic_form_00892,a02-046,data\synthetic_form_anomalies\images\synthetic_form_00892.png,data\synthetic_form_anomalies\masks\synthetic_form_00892_mask.png,thinning,1,4090
synthetic_form_00893,k04-126,data\synthetic_form_anomalies\images\synthetic_form_00893.png,data\synthetic_form_anomalies\masks\synthetic_form_00893_mask.png,blur,1,11861
synthetic_form_00894,g06-031h,data\synthetic_form_anomalies\images\synthetic_form_00894.png,data\synthetic_form_anomalies\masks\synthetic_form_00894_mask.png,dropout,1,3759
synthetic_form_00895,f03-182,data\synthetic_form_anomalies\images\synthetic_form_00895.png,data\synthetic_form_anomalies\masks\synthetic_form_00895_mask.png,thickening,1,5580
synthetic_form_00896,p06-069,data\synthetic_form_anomalies\images\synthetic_form_00896.png,data\synthetic_form_anomalies\masks\synthetic_form_00896_mask.png,thickening,1,1180
synthetic_form_00897,a05-013,data\synthetic_form_anomalies\images\synthetic_form_00897.png,data\synthetic_form_anomalies\masks\synthetic_form_00897_mask.png,blur,1,2334
synthetic_form_00898,n06-119,data\synthetic_form_anomalies\images\synthetic_form_00898.png,data\synthetic_form_anomalies\masks\synthetic_form_00898_mask.png,blur,1,2454
synthetic_form_00899,g06-047b,data\synthetic_form_anomalies\images\synthetic_form_00899.png,data\synthetic_form_anomalies\masks\synthetic_form_00899_mask.png,dropout,1,3560
synthetic_form_00900,c02-007,data\synthetic_form_anomalies\images\synthetic_form_00900.png,data\synthetic_form_anomalies\masks\synthetic_form_00900_mask.png,dropout,1,3268
synthetic_form_00901,k04-000,data\synthetic_form_anomalies\images\synthetic_form_00901.png,data\synthetic_form_anomalies\masks\synthetic_form_00901_mask.png,blur,1,6324
synthetic_form_00902,n04-139,data\synthetic_form_anomalies\images\synthetic_form_00902.png,data\synthetic_form_anomalies\masks\synthetic_form_00902_mask.png,thinning,1,4522
synthetic_form_00903,a02-082,data\synthetic_form_anomalies\images\synthetic_form_00903.png,data\synthetic_form_anomalies\masks\synthetic_form_00903_mask.png,dropout,1,11443
synthetic_form_00904,k02-036,data\synthetic_form_anomalies\images\synthetic_form_00904.png,data\synthetic_form_anomalies\masks\synthetic_form_00904_mask.png,thinning,1,2191
synthetic_form_00905,c06-047,data\synthetic_form_anomalies\images\synthetic_form_00905.png,data\synthetic_form_anomalies\masks\synthetic_form_00905_mask.png,thinning,1,2218
synthetic_form_00906,c03-087b,data\synthetic_form_anomalies\images\synthetic_form_00906.png,data\synthetic_form_anomalies\masks\synthetic_form_00906_mask.png,thinning,1,7133
synthetic_form_00907,c03-084c,data\synthetic_form_anomalies\images\synthetic_form_00907.png,data\synthetic_form_anomalies\masks\synthetic_form_00907_mask.png,thickening,1,13085
synthetic_form_00908,g07-014b,data\synthetic_form_anomalies\images\synthetic_form_00908.png,data\synthetic_form_anomalies\masks\synthetic_form_00908_mask.png,blur,1,5845
synthetic_form_00909,n04-044,data\synthetic_form_anomalies\images\synthetic_form_00909.png,data\synthetic_form_anomalies\masks\synthetic_form_00909_mask.png,thinning,1,7591
synthetic_form_00910,f07-002,data\synthetic_form_anomalies\images\synthetic_form_00910.png,data\synthetic_form_anomalies\masks\synthetic_form_00910_mask.png,thickening,1,2423
synthetic_form_00911,m02-095,data\synthetic_form_anomalies\images\synthetic_form_00911.png,data\synthetic_form_anomalies\masks\synthetic_form_00911_mask.png,dropout,1,8077
synthetic_form_00912,g06-050k,data\synthetic_form_anomalies\images\synthetic_form_00912.png,data\synthetic_form_anomalies\masks\synthetic_form_00912_mask.png,thinning,1,5894
synthetic_form_00913,f03-182,data\synthetic_form_anomalies\images\synthetic_form_00913.png,data\synthetic_form_anomalies\masks\synthetic_form_00913_mask.png,blur,1,1870
synthetic_form_00914,d06-030,data\synthetic_form_anomalies\images\synthetic_form_00914.png,data\synthetic_form_anomalies\masks\synthetic_form_00914_mask.png,blur,1,22709
synthetic_form_00915,g02-073,data\synthetic_form_anomalies\images\synthetic_form_00915.png,data\synthetic_form_anomalies\masks\synthetic_form_00915_mask.png,dropout,1,16943
synthetic_form_00916,g07-022b,data\synthetic_form_anomalies\images\synthetic_form_00916.png,data\synthetic_form_anomalies\masks\synthetic_form_00916_mask.png,dropout,1,3989
synthetic_form_00917,k04-061,data\synthetic_form_anomalies\images\synthetic_form_00917.png,data\synthetic_form_anomalies\masks\synthetic_form_00917_mask.png,thickening,1,12535
synthetic_form_00918,b06-000,data\synthetic_form_anomalies\images\synthetic_form_00918.png,data\synthetic_form_anomalies\masks\synthetic_form_00918_mask.png,thickening,1,2271
synthetic_form_00919,a05-044,data\synthetic_form_anomalies\images\synthetic_form_00919.png,data\synthetic_form_anomalies\masks\synthetic_form_00919_mask.png,thickening,1,18164
synthetic_form_00920,l03-004,data\synthetic_form_anomalies\images\synthetic_form_00920.png,data\synthetic_form_anomalies\masks\synthetic_form_00920_mask.png,thinning,1,17143
synthetic_form_00921,k04-061,data\synthetic_form_anomalies\images\synthetic_form_00921.png,data\synthetic_form_anomalies\masks\synthetic_form_00921_mask.png,dropout,1,22390
synthetic_form_00922,n02-033,data\synthetic_form_anomalies\images\synthetic_form_00922.png,data\synthetic_form_anomalies\masks\synthetic_form_00922_mask.png,thinning,1,9935
synthetic_form_00923,b05-045,data\synthetic_form_anomalies\images\synthetic_form_00923.png,data\synthetic_form_anomalies\masks\synthetic_form_00923_mask.png,thickening,1,10767
synthetic_form_00924,g03-058,data\synthetic_form_anomalies\images\synthetic_form_00924.png,data\synthetic_form_anomalies\masks\synthetic_form_00924_mask.png,thinning,1,1724
synthetic_form_00925,g06-050b,data\synthetic_form_anomalies\images\synthetic_form_00925.png,data\synthetic_form_anomalies\masks\synthetic_form_00925_mask.png,thinning,1,15133
synthetic_form_00926,g02-062,data\synthetic_form_anomalies\images\synthetic_form_00926.png,data\synthetic_form_anomalies\masks\synthetic_form_00926_mask.png,thinning,1,13635
synthetic_form_00927,e01-062,data\synthetic_form_anomalies\images\synthetic_form_00927.png,data\synthetic_form_anomalies\masks\synthetic_form_00927_mask.png,thinning,1,1887
synthetic_form_00928,g06-018b,data\synthetic_form_anomalies\images\synthetic_form_00928.png,data\synthetic_form_anomalies\masks\synthetic_form_00928_mask.png,thickening,1,5000
synthetic_form_00929,f04-057,data\synthetic_form_anomalies\images\synthetic_form_00929.png,data\synthetic_form_anomalies\masks\synthetic_form_00929_mask.png,blur,1,22494
synthetic_form_00930,r06-022,data\synthetic_form_anomalies\images\synthetic_form_00930.png,data\synthetic_form_anomalies\masks\synthetic_form_00930_mask.png,thinning,1,25446
synthetic_form_00931,n02-028,data\synthetic_form_anomalies\images\synthetic_form_00931.png,data\synthetic_form_anomalies\masks\synthetic_form_00931_mask.png,thickening,1,11065
synthetic_form_00932,d06-082,data\synthetic_form_anomalies\images\synthetic_form_00932.png,data\synthetic_form_anomalies\masks\synthetic_form_00932_mask.png,dropout,1,5993
synthetic_form_00933,g01-031,data\synthetic_form_anomalies\images\synthetic_form_00933.png,data\synthetic_form_anomalies\masks\synthetic_form_00933_mask.png,thickening,1,8716
synthetic_form_00934,b05-088,data\synthetic_form_anomalies\images\synthetic_form_00934.png,data\synthetic_form_anomalies\masks\synthetic_form_00934_mask.png,thickening,1,4757
synthetic_form_00935,m06-048,data\synthetic_form_anomalies\images\synthetic_form_00935.png,data\synthetic_form_anomalies\masks\synthetic_form_00935_mask.png,thinning,1,8459
synthetic_form_00936,g03-040,data\synthetic_form_anomalies\images\synthetic_form_00936.png,data\synthetic_form_anomalies\masks\synthetic_form_00936_mask.png,dropout,1,17902
synthetic_form_00937,f07-000b,data\synthetic_form_anomalies\images\synthetic_form_00937.png,data\synthetic_form_anomalies\masks\synthetic_form_00937_mask.png,dropout,1,14491
synthetic_form_00938,c06-039,data\synthetic_form_anomalies\images\synthetic_form_00938.png,data\synthetic_form_anomalies\masks\synthetic_form_00938_mask.png,thickening,1,3315
synthetic_form_00939,a02-093,data\synthetic_form_anomalies\images\synthetic_form_00939.png,data\synthetic_form_anomalies\masks\synthetic_form_00939_mask.png,thinning,1,16892
synthetic_form_00940,m04-043,data\synthetic_form_anomalies\images\synthetic_form_00940.png,data\synthetic_form_anomalies\masks\synthetic_form_00940_mask.png,thinning,1,7238
synthetic_form_00941,c03-003b,data\synthetic_form_anomalies\images\synthetic_form_00941.png,data\synthetic_form_anomalies\masks\synthetic_form_00941_mask.png,dropout,1,10908
synthetic_form_00942,l07-138,data\synthetic_form_anomalies\images\synthetic_form_00942.png,data\synthetic_form_anomalies\masks\synthetic_form_00942_mask.png,thickening,1,12337
synthetic_form_00943,g06-050h,data\synthetic_form_anomalies\images\synthetic_form_00943.png,data\synthetic_form_anomalies\masks\synthetic_form_00943_mask.png,thinning,1,7061
synthetic_form_00944,g06-031o,data\synthetic_form_anomalies\images\synthetic_form_00944.png,data\synthetic_form_anomalies\masks\synthetic_form_00944_mask.png,thinning,1,7333
synthetic_form_00945,c03-003e,data\synthetic_form_anomalies\images\synthetic_form_00945.png,data\synthetic_form_anomalies\masks\synthetic_form_00945_mask.png,thickening,1,12545
synthetic_form_00946,g05-087,data\synthetic_form_anomalies\images\synthetic_form_00946.png,data\synthetic_form_anomalies\masks\synthetic_form_00946_mask.png,thickening,1,2923
synthetic_form_00947,j04-061,data\synthetic_form_anomalies\images\synthetic_form_00947.png,data\synthetic_form_anomalies\masks\synthetic_form_00947_mask.png,thinning,1,6230
synthetic_form_00948,c03-081a,data\synthetic_form_anomalies\images\synthetic_form_00948.png,data\synthetic_form_anomalies\masks\synthetic_form_00948_mask.png,thickening,1,8196
synthetic_form_00949,h07-040,data\synthetic_form_anomalies\images\synthetic_form_00949.png,data\synthetic_form_anomalies\masks\synthetic_form_00949_mask.png,thinning,1,12768
synthetic_form_00950,n04-156,data\synthetic_form_anomalies\images\synthetic_form_00950.png,data\synthetic_form_anomalies\masks\synthetic_form_00950_mask.png,dropout,1,9431
synthetic_form_00951,g04-048,data\synthetic_form_anomalies\images\synthetic_form_00951.png,data\synthetic_form_anomalies\masks\synthetic_form_00951_mask.png,dropout,1,19433
synthetic_form_00952,d04-028,data\synthetic_form_anomalies\images\synthetic_form_00952.png,data\synthetic_form_anomalies\masks\synthetic_form_00952_mask.png,blur,1,5332
synthetic_form_00953,l04-124,data\synthetic_form_anomalies\images\synthetic_form_00953.png,data\synthetic_form_anomalies\masks\synthetic_form_00953_mask.png,thickening,1,13612
synthetic_form_00954,b05-045,data\synthetic_form_anomalies\images\synthetic_form_00954.png,data\synthetic_form_anomalies\masks\synthetic_form_00954_mask.png,thickening,1,4313
synthetic_form_00955,l07-131,data\synthetic_form_anomalies\images\synthetic_form_00955.png,data\synthetic_form_anomalies\masks\synthetic_form_00955_mask.png,thinning,1,3626
synthetic_form_00956,p03-057,data\synthetic_form_anomalies\images\synthetic_form_00956.png,data\synthetic_form_anomalies\masks\synthetic_form_00956_mask.png,thickening,1,16863
synthetic_form_00957,a01-020,data\synthetic_form_anomalies\images\synthetic_form_00957.png,data\synthetic_form_anomalies\masks\synthetic_form_00957_mask.png,blur,1,4438
synthetic_form_00958,g06-031k,data\synthetic_form_anomalies\images\synthetic_form_00958.png,data\synthetic_form_anomalies\masks\synthetic_form_00958_mask.png,dropout,1,2710
synthetic_form_00959,n02-000,data\synthetic_form_anomalies\images\synthetic_form_00959.png,data\synthetic_form_anomalies\masks\synthetic_form_00959_mask.png,dropout,1,2849
synthetic_form_00960,k07-141,data\synthetic_form_anomalies\images\synthetic_form_00960.png,data\synthetic_form_anomalies\masks\synthetic_form_00960_mask.png,dropout,1,4405
synthetic_form_00961,c04-139,data\synthetic_form_anomalies\images\synthetic_form_00961.png,data\synthetic_form_anomalies\masks\synthetic_form_00961_mask.png,dropout,1,8994
synthetic_form_00962,c03-081d,data\synthetic_form_anomalies\images\synthetic_form_00962.png,data\synthetic_form_anomalies\masks\synthetic_form_00962_mask.png,dropout,1,14373
synthetic_form_00963,d06-100,data\synthetic_form_anomalies\images\synthetic_form_00963.png,data\synthetic_form_anomalies\masks\synthetic_form_00963_mask.png,dropout,1,11232
synthetic_form_00964,r03-053,data\synthetic_form_anomalies\images\synthetic_form_00964.png,data\synthetic_form_anomalies\masks\synthetic_form_00964_mask.png,thinning,1,17666
synthetic_form_00965,p02-105,data\synthetic_form_anomalies\images\synthetic_form_00965.png,data\synthetic_form_anomalies\masks\synthetic_form_00965_mask.png,dropout,1,7809
synthetic_form_00966,f07-039a,data\synthetic_form_anomalies\images\synthetic_form_00966.png,data\synthetic_form_anomalies\masks\synthetic_form_00966_mask.png,thickening,1,7868
synthetic_form_00967,g06-018d,data\synthetic_form_anomalies\images\synthetic_form_00967.png,data\synthetic_form_anomalies\masks\synthetic_form_00967_mask.png,thinning,1,1790
synthetic_form_00968,l07-176,data\synthetic_form_anomalies\images\synthetic_form_00968.png,data\synthetic_form_anomalies\masks\synthetic_form_00968_mask.png,blur,1,2830
synthetic_form_00969,d01-056,data\synthetic_form_anomalies\images\synthetic_form_00969.png,data\synthetic_form_anomalies\masks\synthetic_form_00969_mask.png,thickening,1,5973
synthetic_form_00970,g06-011l,data\synthetic_form_anomalies\images\synthetic_form_00970.png,data\synthetic_form_anomalies\masks\synthetic_form_00970_mask.png,blur,1,12786
synthetic_form_00971,p03-096,data\synthetic_form_anomalies\images\synthetic_form_00971.png,data\synthetic_form_anomalies\masks\synthetic_form_00971_mask.png,dropout,1,3324
synthetic_form_00972,g06-047e,data\synthetic_form_anomalies\images\synthetic_form_00972.png,data\synthetic_form_anomalies\masks\synthetic_form_00972_mask.png,blur,1,8604
synthetic_form_00973,c04-023,data\synthetic_form_anomalies\images\synthetic_form_00973.png,data\synthetic_form_anomalies\masks\synthetic_form_00973_mask.png,thinning,1,13066
synthetic_form_00974,n04-075,data\synthetic_form_anomalies\images\synthetic_form_00974.png,data\synthetic_form_anomalies\masks\synthetic_form_00974_mask.png,thickening,1,10114
synthetic_form_00975,a06-020,data\synthetic_form_anomalies\images\synthetic_form_00975.png,data\synthetic_form_anomalies\masks\synthetic_form_00975_mask.png,blur,1,19470
synthetic_form_00976,n04-015,data\synthetic_form_anomalies\images\synthetic_form_00976.png,data\synthetic_form_anomalies\masks\synthetic_form_00976_mask.png,thinning,1,7689
synthetic_form_00977,r03-084,data\synthetic_form_anomalies\images\synthetic_form_00977.png,data\synthetic_form_anomalies\masks\synthetic_form_00977_mask.png,blur,1,10032
synthetic_form_00978,r02-054,data\synthetic_form_anomalies\images\synthetic_form_00978.png,data\synthetic_form_anomalies\masks\synthetic_form_00978_mask.png,blur,1,9441
synthetic_form_00979,f07-101a,data\synthetic_form_anomalies\images\synthetic_form_00979.png,data\synthetic_form_anomalies\masks\synthetic_form_00979_mask.png,thinning,1,3108
synthetic_form_00980,g06-031a,data\synthetic_form_anomalies\images\synthetic_form_00980.png,data\synthetic_form_anomalies\masks\synthetic_form_00980_mask.png,dropout,1,5339
synthetic_form_00981,h07-060a,data\synthetic_form_anomalies\images\synthetic_form_00981.png,data\synthetic_form_anomalies\masks\synthetic_form_00981_mask.png,blur,1,10287
synthetic_form_00982,f07-042b,data\synthetic_form_anomalies\images\synthetic_form_00982.png,data\synthetic_form_anomalies\masks\synthetic_form_00982_mask.png,blur,1,799
synthetic_form_00983,k02-053,data\synthetic_form_anomalies\images\synthetic_form_00983.png,data\synthetic_form_anomalies\masks\synthetic_form_00983_mask.png,blur,1,16636
synthetic_form_00984,p01-174,data\synthetic_form_anomalies\images\synthetic_form_00984.png,data\synthetic_form_anomalies\masks\synthetic_form_00984_mask.png,dropout,1,10997
synthetic_form_00985,d06-008,data\synthetic_form_anomalies\images\synthetic_form_00985.png,data\synthetic_form_anomalies\masks\synthetic_form_00985_mask.png,dropout,1,10672
synthetic_form_00986,l04-098,data\synthetic_form_anomalies\images\synthetic_form_00986.png,data\synthetic_form_anomalies\masks\synthetic_form_00986_mask.png,blur,1,4858
synthetic_form_00987,a04-081,data\synthetic_form_anomalies\images\synthetic_form_00987.png,data\synthetic_form_anomalies\masks\synthetic_form_00987_mask.png,thinning,1,3585
synthetic_form_00988,g06-037b(1),data\synthetic_form_anomalies\images\synthetic_form_00988.png,data\synthetic_form_anomalies\masks\synthetic_form_00988_mask.png,thickening,1,9085
synthetic_form_00989,e01-055,data\synthetic_form_anomalies\images\synthetic_form_00989.png,data\synthetic_form_anomalies\masks\synthetic_form_00989_mask.png,dropout,1,3249
synthetic_form_00990,n04-068,data\synthetic_form_anomalies\images\synthetic_form_00990.png,data\synthetic_form_anomalies\masks\synthetic_form_00990_mask.png,thinning,1,7475
synthetic_form_00991,f02-040,data\synthetic_form_anomalies\images\synthetic_form_00991.png,data\synthetic_form_anomalies\masks\synthetic_form_00991_mask.png,blur,1,7326
synthetic_form_00992,c03-084f,data\synthetic_form_anomalies\images\synthetic_form_00992.png,data\synthetic_form_anomalies\masks\synthetic_form_00992_mask.png,thinning,1,4509
synthetic_form_00993,e01-086,data\synthetic_form_anomalies\images\synthetic_form_00993.png,data\synthetic_form_anomalies\masks\synthetic_form_00993_mask.png,thinning,1,8447
synthetic_form_00994,c02-003,data\synthetic_form_anomalies\images\synthetic_form_00994.png,data\synthetic_form_anomalies\masks\synthetic_form_00994_mask.png,dropout,1,4418
synthetic_form_00995,m02-052,data\synthetic_form_anomalies\images\synthetic_form_00995.png,data\synthetic_form_anomalies\masks\synthetic_form_00995_mask.png,thickening,1,11209
