sample_id,form_id,writer_id,image_path,image_width,image_height,skew,baseline_deviation,word_spacing_cv,character_height_cv,average_word_height,average_word_width,stroke_density,slant_angle,writing_area,connected_component_count,num_lines,num_words,num_components,segmentation_error_count
d06-104,d06-104,205,data/raw/IAM/images/formsA-D/d06-104.png,2479,3542,30.0,10.45602190912969,0.33333162179386416,0.5722861497718609,110.04166666666667,211.36111111111111,0.06842564386215474,25.90909090909091,0.4138581134038629,221,11,72,211,0
d06-107,d06-107,204,data/raw/IAM/images/formsA-D/d06-107.png,2479,3542,127.0,21.316536778835303,0.3600049557914527,0.5584352489249841,102.28571428571429,213.2077922077922,0.07286189792002606,37.36363636363637,0.44332790698786806,172,11,77,132,3
d06-111,d06-111,203,data/raw/IAM/images/formsA-D/d06-111.png,2479,3542,127.0,12.99339382267384,0.22573334670436299,0.6080519661571433,75.35365853658537,88.96341463414635,0.05594163834524786,21.857142857142858,0.2526678646081631,242,7,82,230,2
d06-113,d06-113,208,data/raw/IAM/images/formsA-D/d06-113.png,2479,3542,63.0,6.937938828613236,0.4908024419417526,0.4892184041118446,79.77777777777777,177.0,0.08105469139993211,45.0,0.17110754618866234,168,5,45,163,2
d07-082,d07-082,209,data/raw/IAM/images/formsA-D/d07-082.png,2479,3542,-95.0,11.377392664885905,0.23034243594549508,0.5227841275181938,83.61428571428571,174.9857142857143,0.05884285390823373,3.888888888888889,0.3380044548117228,164,9,70,160,0
d07-085,d07-085,209,data/raw/IAM/images/formsA-D/d07-085.png,2479,3542,-63.0,15.368858058931389,0.2478528134556854,0.5565391747777491,85.39393939393939,172.8030303030303,0.06366203233617121,5.0,0.2916195648187861,141,8,66,135,0
d07-089,d07-089,209,data/raw/IAM/images/formsA-D/d07-089.png,2479,3542,-63.0,13.653610403514984,0.3023961837884856,0.5715701549312836,92.31182795698925,175.19354838709677,0.0648712247788933,6.636363636363637,0.42376755258001203,201,11,93,194,1
d07-093,d07-093,209,data/raw/IAM/images/formsA-D/d07-093.png,2479,3542,-63.0,11.406407673786227,0.28730782017171613,0.5521480383140766,84.31884057971014,186.68115942028984,0.06036503422743416,4.333333333333333,0.3250004726318808,167,9,69,161,1
d07-096,d07-096,209,data/raw/IAM/images/formsA-D/d07-096.png,2479,3542,-30.0,12.043901052650341,0.3203412868277519,0.5628986984494477,78.59550561797752,160.57303370786516,0.05997888842476038,6.0,0.3631603151395494,209,10,89,191,4
d07-100,d07-100,209,data/raw/IAM/images/formsA-D/d07-100.png,2479,3542,-30.0,8.335155391780914,0.23178784673161285,0.563046741867067,82.07894736842105,176.56578947368422,0.05747618728251935,6.4,0.3650933225884556,183,10,76,173,1
d07-102,d07-102,209,data/raw/IAM/images/formsA-D/d07-102.png,2479,3542,0.0,13.182703951038803,0.41024825295084116,0.6047931077827848,79.75675675675676,157.78378378378378,0.06149826225347377,9.5,0.296687317453054,169,8,74,166,1
e01-014,e01-014,210,data/raw/IAM/images/formsE-H/e01-014.png,2479,3542,95.0,11.80049207629135,0.23893306677320705,0.4845092068447265,67.68181818181819,116.96969696969697,0.042546776778247294,-1.5714285714285714,0.23722453248734884,210,7,66,193,0
e01-018,e01-018,210,data/raw/IAM/images/formsE-H/e01-018.png,2479,3542,127.0,9.542134651621916,0.29926405886947977,0.5116724152516,67.2875,142.1375,0.04582679777992278,-0.7777777777777778,0.31714943071205237,303,9,80,284,1
e01-022,e01-022,211,data/raw/IAM/images/formsE-H/e01-022.png,2479,3542,127.0,11.588735656373643,0.3169283206637635,0.5258261978235487,87.375,189.77083333333334,0.06770199610498796,20.714285714285715,0.25683750278169487,116,7,48,113,0
e01-025,e01-025,211,data/raw/IAM/images/formsE-H/e01-025.png,2479,3542,63.0,17.87645754268125,0.29213220236241605,0.5875059932652674,92.69135802469135,170.79012345679013,0.07143109237765834,20.454545454545453,0.4065868712202262,174,11,81,174,0
e01-029,e01-029,212,data/raw/IAM/images/formsE-H/e01-029.png,2479,3542,95.0,8.943482529577109,0.318546398475293,0.6699557130905769,58.955882352941174,170.44117647058823,0.04126374621611744,4.555555555555555,0.31877517049483306,175,9,68,177,0
e01-032,e01-032,212,data/raw/IAM/images/formsE-H/e01-032.png,2479,3542,95.0,6.4659207764660644,0.2914548948946794,0.6265070008761957,55.30337078651685,162.8876404494382,0.040019481656597494,7.7272727272727275,0.41622582829591265,228,11,89,221,0
e01-035,e01-035,212,data/raw/IAM/images/formsE-H/e01-035.png,2479,3542,127.0,10.096602202651189,0.2959302350774938,0.5928121214744199,57.453125,156.5,0.040013185122786454,1.25,0.27985672534666695,152,8,64,145,1
e01-050,e01-050,213,data/raw/IAM/images/formsE-H/e01-050.png,2479,3542,127.0,5.647773824525557,0.2677297983561877,0.6244795575969572,66.75409836065573,147.37704918032787,0.03926437115445933,10.0,0.2886020095624249,246,8,61,249,0
e01-055,e01-055,181,data/raw/IAM/images/formsE-H/e01-055.png,2479,3542,191.0,12.378311740285529,0.3803628225805971,0.5659651268385191,83.48148148148148,185.08641975308643,0.08849878979045457,17.0,0.372468999334671,192,10,81,187,0
e01-059,e01-059,213,data/raw/IAM/images/formsE-H/e01-059.png,2479,3542,63.0,9.84887527435018,0.2853527818971315,0.571803282260144,61.96774193548387,136.91935483870967,0.041130122293828106,8.714285714285714,0.2468767004782579,229,7,62,228,0
e01-062,e01-062,213,data/raw/IAM/images/formsE-H/e01-062.png,2479,3542,63.0,6.146646197818656,0.31516552634815004,0.5517718066713915,62.07462686567164,138.49253731343285,0.0401384341639999,5.5,0.27125448345435366,260,8,67,260,0
e01-081,e01-081,214,data/raw/IAM/images/formsE-H/e01-081.png,2471,3531,0.0,6.547216592106508,0.36720963874659246,0.6735200397577176,59.950819672131146,111.9672131147541,0.040652871501372735,7.0,0.19883540603140296,238,6,61,230,1
e01-086,e01-086,214,data/raw/IAM/images/formsE-H/e01-086.png,2471,3531,32.0,9.723702999195424,0.4422474768295722,0.7064814564791126,59.87341772151899,97.9746835443038,0.040460690649456316,6.142857142857143,0.23721925969682184,234,7,79,231,4
e01-092,e01-092,215,data/raw/IAM/images/formsE-H/e01-092.png,2479,3542,95.0,9.061195547759123,0.2855212904244517,0.4168157321340018,63.01428571428571,153.5857142857143,0.06296184824649276,0.5,0.27887797874819287,222,8,70,228,0
e01-102,e01-102,215,data/raw/IAM/images/formsE-H/e01-102.png,2479,3542,159.0,8.967360401905433,0.31347686482099735,0.3935481914238124,61.625,152.85,0.06563936454788638,-2.3333333333333335,0.31292216561522207,266,9,80,266,0
e01-107,e01-107,216,data/raw/IAM/images/formsE-H/e01-107.png,2479,3542,191.0,8.169033539522065,0.26154112190571366,0.531269036993579,65.3855421686747,150.65060240963857,0.052029430141463336,11.8,0.3412188071500207,229,10,83,229,0
e01-113,e01-113,216,data/raw/IAM/images/formsE-H/e01-113.png,2479,3542,127.0,7.235538238324169,0.3543397241977022,0.4513166613185045,68.86153846153846,139.35384615384615,0.05025387795815056,11.5,0.26762899832335263,160,8,65,156,0
e01-119,e01-119,217,data/raw/IAM/images/formsE-H/e01-119.png,2479,3542,63.0,10.767187897229983,0.4739261626215074,0.49976434169726786,69.89873417721519,107.32911392405063,0.04887703807812845,1.75,0.2813403339036045,180,8,79,180,0
e02-000,e02-000,218,data/raw/IAM/images/formsE-H/e02-000.png,2479,3542,-95.0,10.994150751648839,0.3484956960005545,0.5465449581337082,89.4375,159.796875,0.0571869336756006,18.0,0.2851833435869776,179,8,64,162,1
e02-014,e02-014,219,data/raw/IAM/images/formsE-H/e02-014.png,2479,3542,-127.0,10.626189456307648,0.28574124358448266,0.5604275463213491,65.7,159.08333333333334,0.04977112787103866,-6.142857142857143,0.25278175180835794,161,7,60,162,2
e02-018,e02-018,220,data/raw/IAM/images/formsE-H/e02-018.png,2479,3542,-95.0,7.154862487773923,0.18308985199355485,0.43748975913495497,76.35087719298245,173.10526315789474,0.05597462093319225,-1.0,0.2760676981961862,118,7,57,118,0
e02-021,e02-021,221,data/raw/IAM/images/formsE-H/e02-021.png,2479,3542,-95.0,18.917626846875557,0.4538852616128675,0.7308288444397216,112.1,184.2875,0.04863529297837375,32.333333333333336,0.399859098755919,248,9,80,253,6
e02-025,e02-025,222,data/raw/IAM/images/formsE-H/e02-025.png,2479,3542,-127.0,13.05794130067876,0.28860025022685076,0.5873423214534359,79.66666666666667,223.02777777777777,0.046008207576475973,-4.2727272727272725,0.43187233518187446,175,11,72,165,1
e02-074,e02-074,223,data/raw/IAM/images/formsE-H/e02-074.png,2479,3542,-95.0,7.241189507402109,0.31413566577845303,0.5150291062840633,55.74444444444445,156.86666666666667,0.034092707159770426,5.181818181818182,0.407382487200787,303,11,90,290,2
e02-082,e02-082,224,data/raw/IAM/images/formsE-H/e02-082.png,2479,3542,-127.0,16.934483947869403,0.38196067044311427,0.756353413117076,100.68571428571428,157.04285714285714,0.05096573233395737,-1.8888888888888888,0.34511135776547847,155,9,70,164,4
e02-086,e02-086,225,data/raw/IAM/images/formsE-H/e02-086.png,2479,3542,-95.0,4.040099670515881,0.3981142069336714,0.3782152665057653,49.75728155339806,97.7378640776699,0.04183666452736774,18.0,0.33786961236669216,413,10,103,404,0
e02-091,e02-091,226,data/raw/IAM/images/formsE-H/e02-091.png,2479,3542,-63.0,11.8232541074037,0.3597330004285484,0.5454423396406677,69.11666666666666,204.76666666666668,0.050266588090078466,26.11111111111111,0.3435992774084922,140,9,60,137,2
e02-094,e02-094,227,data/raw/IAM/images/formsE-H/e02-094.png,2479,3542,-95.0,10.7703532036027,0.30724938903437,0.4430138596208356,60.05263157894737,155.02631578947367,0.047207615354211044,20.6,0.37918561085335906,216,10,76,212,0
e02-100,e02-100,228,data/raw/IAM/images/formsE-H/e02-100.png,2479,3542,-159.0,4.653244673367252,0.395515439621071,0.4330815690365974,54.08571428571429,116.85714285714286,0.04718048926332874,24.428571428571427,0.2346443040797356,245,7,70,241,1
e02-117,e02-117,229,data/raw/IAM/images/formsE-H/e02-117.png,2479,3542,-63.0,7.517557652378752,0.2493574123231989,0.48862628205305364,69.52702702702703,163.02702702702703,0.060141481247321514,-0.1111111111111111,0.3382938421874178,227,9,74,223,1
e04-000,e04-000,158,data/raw/IAM/images/formsE-H/e04-000.png,2479,3542,-30.0,7.73426689063288,0.3511941622985859,0.5322569771866732,60.84375,140.546875,0.03294177649556225,-4.0,0.28091006806126856,335,8,64,326,0
e04-004,e04-004,230,data/raw/IAM/images/formsE-H/e04-004.png,2479,3542,0.0,7.167501973406806,0.373342889071958,0.47728706337396937,75.8,114.5125,0.07260832958348568,10.142857142857142,0.25916717934887956,255,7,80,254,0
e04-008,e04-008,230,data/raw/IAM/images/formsE-H/e04-008.png,2479,3542,30.0,6.358835193905828,0.4378309876694395,0.47543231763847166,67.12280701754386,106.87719298245614,0.059883495918872744,10.2,0.18303426934186182,168,5,57,166,2
e04-011,e04-011,231,data/raw/IAM/images/formsE-H/e04-011.png,2479,3542,-30.0,4.023190206977002,0.28355126393637875,0.48880777526407787,87.79166666666667,148.54166666666666,0.042074677818003475,-0.3333333333333333,0.35295693309969756,303,9,72,305,0
e04-015,e04-015,231,data/raw/IAM/images/formsE-H/e04-015.png,2479,3542,-30.0,4.432871839262063,0.3276582736981581,0.4572953266342326,78.76811594202898,142.71014492753622,0.03890970680318129,-0.5,0.3222203721879257,296,8,69,296,1
e04-019,e04-019,232,data/raw/IAM/images/formsE-H/e04-019.png,2479,3542,0.0,3.988735468098687,0.21731165479555947,0.6332551972025512,93.91935483870968,159.91935483870967,0.045706479800587355,-4.777777777777778,0.3282301997422049,226,9,62,214,1
e04-022,e04-022,232,data/raw/IAM/images/formsE-H/e04-022.png,2479,3542,-30.0,6.389878539795021,0.3109200695496049,0.631096782819805,83.4090909090909,127.6969696969697,0.04429454210485914,-3.0,0.2967217113875128,215,8,66,211,2
e04-026,e04-026,233,data/raw/IAM/images/formsE-H/e04-026.png,2479,3542,0.0,3.8418903012706394,0.3278134085281024,0.5586254351837208,74.57534246575342,118.23287671232876,0.05025835912169646,18.428571428571427,0.2714505972130891,249,7,73,245,3
e04-030,e04-030,233,data/raw/IAM/images/formsE-H/e04-030.png,2479,3542,0.0,5.176905487972715,0.3493337007865854,0.5301076328797067,71.27536231884058,123.55072463768116,0.051987347852940624,16.714285714285715,0.2555681160483237,259,7,69,249,1
e04-034,e04-034,234,data/raw/IAM/images/formsE-H/e04-034.png,2479,3542,30.0,7.707701312377186,0.44625148638353096,0.4874397146797249,76.144578313253,144.0843373493976,0.059608339313366315,34.25,0.2894775743575224,303,8,83,283,3
e04-038,e04-038,234,data/raw/IAM/images/formsE-H/e04-038.png,2479,3542,30.0,7.748471857541804,0.419721322222742,0.5394140301862488,72.44444444444444,158.11111111111111,0.052955168725852875,31.285714285714285,0.25801589364211036,255,7,63,247,1
e04-043,e04-043,235,data/raw/IAM/images/formsE-H/e04-043.png,2479,3542,-63.0,3.626489212542196,0.42904647632958604,0.42646418361380733,73.15625,188.78125,0.06921615216995829,34.75,0.28672309853361116,265,8,64,257,0
e04-052,e04-052,235,data/raw/IAM/images/formsE-H/e04-052.png,2479,3542,-30.0,4.783598657347818,0.5157373832106603,0.4448705389446201,67.19565217391305,134.1304347826087,0.06673423008414717,26.0,0.3152135760831413,295,8,92,280,3
e04-058,e04-058,236,data/raw/IAM/images/formsE-H/e04-058.png,2479,3542,-30.0,4.1088104462654105,0.29971945678908,0.6327805802990029,72.6,97.62857142857143,0.045718067710486525,3.2857142857142856,0.23470921978384665,258,7,70,260,0
e04-062,e04-062,237,data/raw/IAM/images/formsE-H/e04-062.png,2479,3542,-30.0,4.825809291861469,0.34475640327273915,0.4042163194720415,55.793103448275865,171.11494252873564,0.05193150744129432,-19.88888888888889,0.37949675068429123,320,9,87,322,5
e04-068,e04-068,237,data/raw/IAM/images/formsE-H/e04-068.png,2479,3542,0.0,4.873851730459502,0.32237653108682646,0.46287843391382494,56.52564102564103,138.46153846153845,0.05341762920874548,-15.571428571428571,0.26361515783968736,297,7,78,301,3
e04-079,e04-079,238,data/raw/IAM/images/formsE-H/e04-079.png,2479,3542,63.0,14.345828338636434,0.27870345732670965,0.5907379520841445,82.31147540983606,146.85245901639345,0.04199051722991395,2.4,0.3425225878178506,115,10,61,114,2
e04-083,e04-083,239,data/raw/IAM/images/formsE-H/e04-083.png,2479,3542,30.0,18.701742299807062,0.2917699264998977,0.6044326876050716,62.806451612903224,130.06451612903226,0.04408324244004995,24.142857142857142,0.23054778148872893,118,7,62,106,0
e04-086,e04-086,240,data/raw/IAM/images/formsE-H/e04-086.png,2479,3542,0.0,9.873295564463676,0.3321080795871499,0.5414253434088033,63.869565217391305,126.46376811594203,0.04257173358896708,5.857142857142857,0.24045619568007628,181,7,69,184,3
e04-091,e04-091,241,data/raw/IAM/images/formsE-H/e04-091.png,2479,3542,0.0,6.61138300859514,0.2994170623448131,0.5864235863010072,61.018181818181816,126.6,0.04827379797699875,0.3333333333333333,0.20548098095145467,161,6,55,162,1
e04-095,e04-095,241,data/raw/IAM/images/formsE-H/e04-095.png,2479,3542,0.0,7.227668613493103,0.28307968751328405,0.5896018829991367,67.640625,136.34375,0.05086375031650695,-3.2857142857142856,0.24962878467096508,205,7,64,196,0
e04-099,e04-099,241,data/raw/IAM/images/formsE-H/e04-099.png,2479,3542,30.0,11.940933805944125,0.3481025208894469,0.6321381545924336,75.02857142857142,122.21428571428571,0.05374902063684475,-0.42857142857142855,0.24652843342006223,192,7,70,190,0
e04-103,e04-103,242,data/raw/IAM/images/formsE-H/e04-103.png,2479,3542,30.0,21.809443177357657,0.3712228664698838,0.9347235123340111,85.23287671232876,137.46575342465752,0.06853316264523343,5.857142857142857,0.2530113484039506,218,7,73,246,1
e04-109,e04-109,242,data/raw/IAM/images/formsE-H/e04-109.png,2479,3542,63.0,23.392237460283276,0.3237708813851143,1.0476900586928288,98.95522388059702,138.5820895522388,0.06542364472603222,11.0,0.2502175814959722,253,7,67,300,1
e04-114,e04-114,242,data/raw/IAM/images/formsE-H/e04-114.png,2479,3542,0.0,20.273501437288726,0.32434642472578584,1.1137827632945583,98.9753086419753,142.3827160493827,0.06593440063228306,16.5,0.29539777268524836,362,8,81,430,1
e04-119,e04-119,243,data/raw/IAM/images/formsE-H/e04-119.png,2479,3542,0.0,11.23387176725673,0.4550145051843442,0.6058327652551739,83.65079365079364,113.0952380952381,0.05526110094453426,22.333333333333332,0.22205088525659583,206,6,63,187,2
e04-124,e04-124,243,data/raw/IAM/images/formsE-H/e04-124.png,2479,3542,30.0,6.666136228863861,0.4286713414268526,0.5913441989220386,77.5,114.70270270270271,0.052109700419146934,22.428571428571427,0.2617672241293267,243,7,74,236,3
e04-127,e04-127,243,data/raw/IAM/images/formsE-H/e04-127.png,2479,3542,30.0,12.20823477383974,0.40888820517044294,0.6868389713243683,83.6029411764706,139.7058823529412,0.057239080592309886,25.285714285714285,0.26271875168695413,268,7,68,270,2
e04-132,e04-132,241,data/raw/IAM/images/formsE-H/e04-132.png,2479,3542,0.0,8.548674984503439,0.20775283223643104,0.6163015647013382,72.08108108108108,138.9189189189189,0.04613061323450462,-3.4,0.16440471502119783,117,5,37,116,0
e06-000,e06-000,206,data/raw/IAM/images/formsE-H/e06-000.png,2479,3542,95.0,6.587440131399982,0.28907468415895904,0.5536737990386006,76.10169491525424,183.5593220338983,0.05401152103283174,35.25,0.2983735313391381,207,8,59,190,1
e06-003,e06-003,204,data/raw/IAM/images/formsE-H/e06-003.png,2479,3542,159.0,15.249164008754724,0.49600679521654417,0.5141779384145031,105.82666666666667,230.69333333333333,0.08191475176674519,33.72727272727273,0.4330368318038662,153,11,75,135,5
e06-006,e06-006,202,data/raw/IAM/images/formsE-H/e06-006.png,2479,3542,159.0,4.976594255330635,0.24077664754890613,0.3679987159575909,60.666666666666664,175.94871794871796,0.048063445641300315,-5.181818181818182,0.4018726244553629,312,11,78,306,0
e06-010,e06-010,203,data/raw/IAM/images/formsE-H/e06-010.png,2479,3542,63.0,10.068402361533193,0.2406310737959089,0.6417494718957562,79.4320987654321,109.01234567901234,0.058780943539846704,22.5,0.2875654082662519,313,8,81,303,0
e06-015,e06-015,204,data/raw/IAM/images/formsE-H/e06-015.png,2479,3542,127.0,20.67248217920399,0.388704896791347,0.5231794224021152,98.72307692307692,232.3846153846154,0.07090274200981322,36.6,0.40331375308662787,131,10,65,110,2
e06-021,e06-021,206,data/raw/IAM/images/formsE-H/e06-021.png,2479,3542,127.0,9.613961305728834,0.321839956122868,0.5671549581397449,78.96428571428571,199.1904761904762,0.0566546708262053,36.63636363636363,0.4335859958832055,289,11,84,261,0
e06-026,e06-026,205,data/raw/IAM/images/formsE-H/e06-026.png,2479,3542,127.0,9.719468720100544,0.37287938839403817,0.5454351742430626,114.56140350877193,246.6315789473684,0.06641227766227767,28.6,0.394414151714606,189,10,57,193,1
e06-030,e06-030,204,data/raw/IAM/images/formsE-H/e06-030.png,2479,3542,95.0,25.331210150747744,0.4611612085105845,0.5564980341935909,100.26190476190476,207.35714285714286,0.07566524016190578,38.63636363636363,0.4518747997008867,177,11,84,141,4
e06-033,e06-033,207,data/raw/IAM/images/formsE-H/e06-033.png,2479,3542,127.0,14.612668635425688,0.43928130223112427,0.45385042514701013,88.125,174.29166666666666,0.08683825693265422,-19.6,0.3773225301453725,251,10,96,243,1
